species,bio1,bio12,bio5,bio6,elev,pollination
Palicourea_berteroana,2.340444115,3.31302311,2.46834733,2.164352856,752,
Palicourea_berteroana,2.271841607,3.502700175,2.404833717,2.100370545,1414,
Palicourea_berteroana,2.403120521,3.68538341,2.487138375,2.301029996,9,
Palicourea_berteroana,2.181843588,3.552181339,2.326335861,1.982271233,1984,
Palicourea_berteroana,2.181843588,3.552181339,2.326335861,1.982271233,1984,
Palicourea_berteroana,2.311753861,3.314077992,2.444044796,2.123851641,1031,
Palicourea_berteroana,2.322219295,3.366236124,2.42975228,2.193124598,1037,
Palicourea_berteroana,2.365487985,3.402605242,2.491361694,2.11058971,718,
Palicourea_berteroana,2.346352974,3.537189226,2.463892989,2.206825876,757,
Palicourea_berteroana,2.193124598,3.643353962,2.328379603,2.004321374,1942,
Palicourea_berteroana,2.408239965,3.651471852,2.491361694,2.309630167,15,
Palicourea_berteroana,2.320146286,3.511080846,2.444044796,2.170261715,999,
Palicourea_berteroana,2.320146286,3.511080846,2.444044796,2.170261715,999,
Palicourea_berteroana,2.374748346,3.532881719,2.485721426,2.247973266,506,
Palicourea_berteroana,2.369215857,3.533644979,2.46834733,2.252853031,567,
Palicourea_berteroana,2.361727836,3.39252109,2.481442629,2.220108088,602,
Palicourea_berteroana,2.369215857,3.533644979,2.46834733,2.252853031,567,
Palicourea_berteroana,2.374748346,3.532881719,2.485721426,2.247973266,506,
Palicourea_berteroana,2.342422681,3.573219827,2.459392488,2.201397124,811,
Palicourea_berteroana,2.361727836,3.420615771,2.475671188,2.227886705,636,
Palicourea_berteroana,2.36361198,3.393224116,2.475671188,2.220108088,491,
Palicourea_berteroana,2.198657087,3.461798558,2.336459734,1.995635195,1924,
Palicourea_berteroana,2.350248018,3.286905353,2.474216264,2.176091259,651,
Palicourea_berteroana,2.311753861,3.314077992,2.444044796,2.123851641,1031,
Palicourea_berteroana,2.346352974,3.537189226,2.463892989,2.206825876,757,
Palicourea_berteroana,2.346352974,3.537189226,2.463892989,2.206825876,757,
Palicourea_berteroana,2.346352974,3.537189226,2.463892989,2.206825876,757,
Palicourea_berteroana,2.346352974,3.537189226,2.463892989,2.206825876,757,
Palicourea_berteroana,2.320146286,3.511080846,2.444044796,2.170261715,999,
Palicourea_berteroana,2.245512668,3.145817714,2.419955748,1.892094603,817,
Palicourea_berteroana,2.318063335,3.206556044,2.434568904,2.167317335,1437,
Palicourea_berteroana,2.401400541,3.352182518,2.507855872,2.281033367,255,
Palicourea_berteroana,2.320146286,3.511080846,2.444044796,2.170261715,999,
Palicourea_berteroana,2.401400541,3.352182518,2.507855872,2.281033367,255,
Palicourea_berteroana,2.401400541,3.352182518,2.507855872,2.281033367,255,
Palicourea_berteroana,2.342422681,3.405004665,2.484299839,2.130333768,1011,
Palicourea_berteroana,2.29666519,3.491641793,2.421603927,2.136720567,1269,
Palicourea_berteroana,2.318063335,3.350054094,2.478566496,2.056904851,1012,
Palicourea_berteroana,2.342422681,3.405004665,2.484299839,2.130333768,1011,
Palicourea_berteroana,2.29666519,3.491641793,2.421603927,2.136720567,1269,
Palicourea_berteroana,2.344392274,3.587486465,2.44870632,2.209515015,933,
Palicourea_berteroana,2.404833717,3.661718058,2.487138375,2.305351369,18,
Palicourea_berteroana,2.396199347,3.608097946,2.492760389,2.292256071,299,
Palicourea_winkleri,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_winkleri,2.44870632,3.430880946,2.530199698,2.352182518,122,
Palicourea_winkleri,2.394451681,3.559308011,2.5132176,2.257678575,339,
Palicourea_winkleri,2.413299764,3.597585502,2.506505032,2.31386722,76,
Palicourea_winkleri,2.418301291,3.674034,2.523746467,2.294466226,62,
Palicourea_winkleri,2.418301291,3.674034,2.523746467,2.294466226,62,
Palicourea_winkleri,2.36361198,3.455301772,2.460897843,2.264817823,763,
Palicourea_winkleri,2.374748346,3.684216795,2.472756449,2.264817823,795,
Palicourea_winkleri,2.385606274,3.434888121,2.474216264,2.283301229,803,
Palicourea_winkleri,2.352182518,3.478710756,2.447158031,2.235528447,1126,
Palicourea_winkleri,2.352182518,3.501196242,2.44870632,2.235528447,1116,
Palicourea_winkleri,2.352182518,3.478710756,2.447158031,2.235528447,1126,
Palicourea_winkleri,2.352182518,3.501196242,2.44870632,2.235528447,1116,
Palicourea_winkleri,2.352182518,3.501196242,2.44870632,2.235528447,1116,
Palicourea_winkleri,2.352182518,3.501196242,2.44870632,2.235528447,1116,
Palicourea_winkleri,2.33243846,3.531478917,2.460897843,2.170261715,965,
Palicourea_winkleri,2.411619706,3.497482537,2.487138375,2.315970345,110,
Palicourea_winkleri,2.326335861,3.302763708,2.475671188,2.130333768,1016,
Palicourea_winkleri,2.326335861,3.302763708,2.475671188,2.130333768,1016,
Palicourea_winkleri,2.356025857,2.976349979,2.492760389,2.139879086,945,
Palicourea_winkleri,2.419955748,3.831101565,2.494154594,2.342422681,19,
Palicourea_winkleri,2.419955748,3.439963936,2.501059262,2.320146286,161,
Palicourea_winkleri,2.426511261,3.376029182,2.530199698,2.334453751,218,
Palicourea_winkleri,2.409933123,3.836134149,2.492760389,2.31386722,188,
Palicourea_winkleri,2.264817823,3.408918021,2.389166084,2.10720997,1640,
Palicourea_winkleri,2.414973348,3.415807728,2.507855872,2.309630167,242,
Palicourea_winkleri,2.421603927,3.228913406,2.521138084,2.281033367,184,
Palicourea_winkleri,2.428134794,3.375663614,2.511883361,2.334453751,89,
Palicourea_winkleri,2.334453751,3.459693976,2.436162647,2.201397124,986,
Palicourea_winkleri,2.359835482,3.151063253,2.460897843,2.217483944,870,
Palicourea_winkleri,2.356025857,3.388278863,2.45331834,2.243038049,905,
Palicourea_winkleri,2.359835482,3.206015877,2.491361694,2.176091259,718,
Palicourea_winkleri,2.380211242,3.349665984,2.475671188,2.240549248,428,
Palicourea_winkleri,2.383815366,3.443262987,2.482873584,2.278753601,612,
Palicourea_winkleri,2.383815366,3.443262987,2.482873584,2.278753601,612,
Palicourea_winkleri,2.416640507,3.390228362,2.511883361,2.305351369,251,
Palicourea_winkleri,2.416640507,3.472463897,2.498310554,2.309630167,161,
Palicourea_winkleri,2.419955748,3.365113432,2.51851394,2.307496038,280,
Palicourea_winkleri,2.42975228,3.379124146,2.5289167,2.318063335,275,
Palicourea_winkleri,2.426511261,3.378761175,2.526339277,2.31386722,317,
Palicourea_winkleri,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_winkleri,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_winkleri,2.397940009,3.345373731,2.51054501,2.271841607,267,
Palicourea_winkleri,2.397940009,3.345373731,2.51054501,2.271841607,267,
Palicourea_winkleri,2.326335861,3.302763708,2.475671188,2.130333768,1016,
Palicourea_winkleri,2.326335861,3.302763708,2.475671188,2.130333768,1016,
Palicourea_winkleri,2.309630167,3.297760511,2.411619706,2.181843588,1348,
Palicourea_winkleri,2.354108439,3.537315273,2.45331834,2.238046103,1095,
Palicourea_winkleri,2.354108439,3.537315273,2.45331834,2.238046103,1095,
Palicourea_winkleri,2.354108439,3.537315273,2.45331834,2.238046103,1095,
Palicourea_winkleri,2.283301229,3.536558443,2.387389826,2.158362492,1696,
Palicourea_winkleri,2.283301229,3.536558443,2.387389826,2.158362492,1696,
Palicourea_winkleri,2.283301229,3.536558443,2.387389826,2.158362492,1696,
Palicourea_winkleri,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_winkleri,2.315970345,3.440279213,2.423245874,2.176091259,1238,
Palicourea_winkleri,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_winkleri,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_winkleri,2.392696953,3.461948495,2.469822016,2.283301229,247,
Palicourea_winkleri,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_winkleri,2.369215857,3.432969291,2.495544338,2.214843848,626,
Palicourea_winkleri,2.369215857,3.432969291,2.495544338,2.214843848,626,
Palicourea_winkleri,2.340444115,3.39707055,2.439332694,2.222716471,1044,
Palicourea_winkleri,2.340444115,3.39707055,2.439332694,2.222716471,1044,
Palicourea_winkleri,2.361727836,3.429429264,2.480006943,2.222716471,615,
Palicourea_winkleri,2.413299764,3.41313205,2.505149978,2.31386722,493,
Palicourea_winkleri,2.352182518,3.478710756,2.447158031,2.235528447,1126,
Palicourea_winkleri,2.356025857,3.388278863,2.45331834,2.243038049,905,
Palicourea_winkleri,2.356025857,3.388278863,2.45331834,2.243038049,905,
Palicourea_winkleri,2.411619706,3.364175633,2.492760389,2.324282455,202,
Palicourea_winkleri,2.399673721,3.523876476,2.496929648,2.301029996,400,
Palicourea_winkleri,2.411619706,3.364175633,2.492760389,2.324282455,202,
Palicourea_winkleri,2.390935107,3.428458774,2.472756449,2.292256071,541,
Palicourea_winkleri,2.399673721,3.523876476,2.496929648,2.301029996,400,
Palicourea_winkleri,2.394451681,3.582858462,2.494154594,2.276461804,311,
Palicourea_winkleri,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_winkleri,2.409933123,3.619197716,2.522444234,2.278753601,147,
Palicourea_winkleri,2.399673721,3.523876476,2.496929648,2.301029996,400,
Palicourea_winkleri,2.361727836,3.429429264,2.480006943,2.222716471,615,
Palicourea_winkleri,2.361727836,3.429429264,2.480006943,2.222716471,615,
Palicourea_winkleri,2.403120521,3.528273777,2.501059262,2.303196057,391,
Palicourea_winkleri,2.267171728,3.631646663,2.399673721,2.093421685,1459,
Palicourea_winkleri,2.301029996,3.184691431,2.442479769,2.045322979,1446,
Palicourea_winkleri,2.414973348,3.474944335,2.496929648,2.320146286,136,
Palicourea_winkleri,2.408239965,3.510410948,2.495544338,2.31386722,192,
Palicourea_winkleri,2.303196057,3.490660653,2.428134794,2.139879086,1198,
Palicourea_winkleri,2.397940009,3.284881715,2.5132176,2.255272505,317,
Palicourea_winkleri,2.390935107,3.263399331,2.51054501,2.23299611,398,
Palicourea_winkleri,2.303196057,3.490660653,2.428134794,2.139879086,1198,
Palicourea_winkleri,2.397940009,3.305351369,2.509202522,2.26245109,308,
Palicourea_winkleri,2.423245874,3.463594402,2.507855872,2.336459734,121,
Palicourea_winkleri,2.378397901,3.464489547,2.494154594,2.240549248,525,
Palicourea_winkleri,2.378397901,3.512817759,2.498310554,2.238046103,524,
Palicourea_winkleri,2.378397901,3.512817759,2.498310554,2.238046103,524,
Palicourea_winkleri,2.330413773,3.394801777,2.456366033,2.187520721,1199,
Palicourea_winkleri,2.361727836,3.562649672,2.459392488,2.240549248,624,
Palicourea_winkleri,2.372912003,3.424064525,2.462397998,2.260071388,895,
Palicourea_winkleri,2.374748346,3.339650158,2.471291711,2.235528447,485,
Palicourea_winkleri,2.413299764,3.640083731,2.522444234,2.285557309,102,
Palicourea_winkleri,2.392696953,3.40363519,2.492760389,2.247973266,359,
Palicourea_winkleri,2.389166084,3.437274797,2.46834733,2.278753601,286,
Palicourea_winkleri,2.33243846,3.531478917,2.460897843,2.170261715,965,
Palicourea_winkleri,2.269512944,3.51295108,2.394451681,2.103803721,1441,
Palicourea_winkleri,2.269512944,3.51295108,2.394451681,2.103803721,1441,
Palicourea_winkleri,2.269512944,3.51295108,2.394451681,2.103803721,1441,
Palicourea_winkleri,2.408239965,3.512284063,2.501059262,2.309630167,216,
Palicourea_winkleri,2.269512944,3.51295108,2.394451681,2.103803721,1441,
Palicourea_winkleri,2.269512944,3.51295108,2.394451681,2.103803721,1441,
Palicourea_winkleri,2.222716471,3.199755177,2.374748346,1.924279286,2321,
Palicourea_winkleri,2.33243846,3.531478917,2.460897843,2.170261715,965,
Palicourea_winkleri,2.411619706,3.548389418,2.506505032,2.31386722,243,
Palicourea_winkleri,2.385606274,3.271841607,2.506505032,2.227886705,430,
Palicourea_winkleri,2.408239965,3.516667559,2.50242712,2.309630167,231,
Palicourea_winkleri,2.350248018,3.469674773,2.45484486,2.227886705,732,
Palicourea_winkleri,2.418301291,3.468937806,2.505149978,2.328379603,155,
Palicourea_winkleri,2.404833717,3.305136319,2.515873844,2.274157849,229,
Palicourea_winkleri,2.371067862,3.151063253,2.503790683,2.161368002,1041,
Palicourea_winkleri,2.378397901,3.464489547,2.494154594,2.240549248,525,
Palicourea_winkleri,2.378397901,3.464489547,2.494154594,2.240549248,525,
Palicourea_winkleri,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_winkleri,2.361727836,3.553640336,2.462397998,2.245512668,640,
Palicourea_winkleri,2.361727836,3.553640336,2.462397998,2.245512668,640,
Palicourea_winkleri,2.28780173,3.147367108,2.408239965,2.103803721,1640,
Palicourea_winkleri,2.301029996,3.136403448,2.413299764,2.130333768,1478,
Palicourea_winkleri,2.326335861,3.106530854,2.484299839,2.056904851,1555,
Palicourea_winkleri,2.326335861,3.302763708,2.475671188,2.130333768,1016,
Palicourea_winkleri,2.403120521,3.520745472,2.494154594,2.292256071,580,
Palicourea_winkleri,2.367355921,3.447623098,2.472756449,2.243038049,582,
Palicourea_winkleri,2.376576957,3.570426178,2.469822016,2.26245109,435,
Palicourea_winkleri,2.414973348,3.606273853,2.506505032,2.315970345,49,
Palicourea_winkleri,2.378397901,3.512817759,2.498310554,2.238046103,524,
Palicourea_winkleri,2.378397901,3.512817759,2.498310554,2.238046103,524,
Palicourea_winkleri,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_winkleri,2.322219295,3.532754379,2.450249108,2.170261715,1100,
Palicourea_winkleri,2.276461804,3.531351165,2.399673721,2.117271296,1375,
Palicourea_winkleri,2.276461804,3.531351165,2.399673721,2.117271296,1375,
Palicourea_winkleri,2.276461804,3.531351165,2.399673721,2.117271296,1375,
Palicourea_winkleri,2.276461804,3.531351165,2.399673721,2.117271296,1375,
Palicourea_winkleri,2.274157849,3.090963077,2.40654018,2.049218023,1914,
Palicourea_winkleri,2.222716471,3.199755177,2.374748346,1.924279286,2321,
Palicourea_winkleri,2.283301229,3.218535505,2.408239965,2.079181246,1678,
Palicourea_winkleri,2.397940009,3.381656483,2.492760389,2.290034611,360,
Palicourea_winkleri,2.383815366,3.433129518,2.505149978,2.238046103,461,
Palicourea_winkleri,2.403120521,3.312811826,2.51054501,2.271841607,261,
Palicourea_winkleri,2.326335861,3.621072371,2.436162647,2.190331698,1010,
Palicourea_winkleri,2.209515015,3.045322979,2.387389826,1.799340549,2358,
Palicourea_winkleri,2.281033367,3.340245762,2.457881897,1.819543936,1905,
Palicourea_winkleri,2.369215857,3.62024019,2.469822016,2.252853031,645,
Palicourea_winkleri,2.369215857,3.62024019,2.469822016,2.252853031,645,
Palicourea_winkleri,2.403120521,3.624591459,2.498310554,2.298853076,233,
Palicourea_winkleri,2.432969291,3.20871002,2.519827994,2.346352974,43,
Palicourea_winkleri,2.344392274,3.481442629,2.440909082,2.204119983,1201,
Palicourea_winkleri,2.344392274,3.481442629,2.440909082,2.204119983,1201,
Palicourea_winkleri,2.344392274,3.481442629,2.440909082,2.204119983,1201,
Palicourea_winkleri,2.413299764,3.597585502,2.506505032,2.31386722,76,
Palicourea_winkleri,2.411619706,3.220631019,2.5289167,2.225309282,147,
Palicourea_winkleri,2.324282455,3.127428778,2.437750563,2.158362492,1234,
Palicourea_winkleri,2.324282455,3.127428778,2.437750563,2.158362492,1234,
Palicourea_winkleri,2.392696953,3.390581879,2.487138375,2.281033367,475,
Palicourea_winkleri,2.350248018,3.460597189,2.44870632,2.225309282,811,
Palicourea_winkleri,2.419955748,3.211921084,2.5289167,2.281033367,163,
Palicourea_winkleri,2.389166084,3.431846046,2.498310554,2.212187604,362,
Palicourea_winkleri,2.397940009,3.505556939,2.488550717,2.290034611,288,
Palicourea_winkleri,2.408239965,3.545801757,2.50242712,2.311753861,249,
Palicourea_winkleri,2.411619706,3.549493713,2.505149978,2.31386722,254,
Palicourea_winkleri,2.235528447,3.115943177,2.428134794,1.832508913,2364,
Palicourea_winkleri,2.334453751,3.450710878,2.436162647,2.201397124,1010,
Palicourea_winkleri,2.403120521,3.136403448,2.50242712,2.255272505,580,
Palicourea_winkleri,2.336459734,3.50731604,2.440909082,2.198657087,944,
Palicourea_winkleri,2.378397901,3.512817759,2.498310554,2.238046103,524,
Palicourea_winkleri,2.387389826,3.438384107,2.485721426,2.274157849,371,
Palicourea_winkleri,2.322219295,3.625518229,2.432969291,2.184691431,1058,
Palicourea_winkleri,2.421603927,3.629409599,2.526339277,2.298853076,14,
Palicourea_winkleri,2.361727836,3.429429264,2.480006943,2.222716471,615,
Palicourea_winkleri,2.361727836,3.429429264,2.480006943,2.222716471,615,
Palicourea_winkleri,2.281033367,3.340245762,2.457881897,1.819543936,1905,
Palicourea_winkleri,2.281033367,3.340245762,2.457881897,1.819543936,1905,
Palicourea_winkleri,2.330413773,3.526726867,2.456366033,2.170261715,975,
Palicourea_winkleri,2.330413773,3.526726867,2.456366033,2.170261715,975,
Palicourea_winkleri,2.281033367,3.340245762,2.457881897,1.819543936,1905,
Palicourea_winkleri,2.403120521,3.532627001,2.501059262,2.303196057,391,
Palicourea_winkleri,2.404833717,3.544811912,2.515873844,2.274157849,252,
Palicourea_winkleri,2.330413773,3.489255168,2.445604203,2.190331698,932,
Palicourea_winkleri,2.409933123,3.586249639,2.503790683,2.307496038,122,
Palicourea_winkleri,2.322219295,3.505421328,2.423245874,2.204119983,1238,
Palicourea_winkleri,2.285557309,3.492341253,2.408239965,2.127104798,1688,
Palicourea_winkleri,2.324282455,3.136086097,2.436162647,2.158362492,1215,
Palicourea_winkleri,2.376576957,3.238297068,2.485721426,2.198657087,605,
Palicourea_winkleri,2.411619706,3.541454429,2.506505032,2.315970345,249,
Palicourea_winkleri,2.376576957,3.238297068,2.485721426,2.198657087,605,
Palicourea_winkleri,2.411619706,3.445136969,2.492760389,2.305351369,107,
Palicourea_winkleri,2.399673721,3.525821952,2.489958479,2.29666519,258,
Palicourea_winkleri,2.396199347,3.284205068,2.509202522,2.212187604,274,
Palicourea_winkleri,2.413299764,3.597585502,2.506505032,2.31386722,76,
Palicourea_winkleri,2.371067862,3.499687083,2.465382851,2.255272505,552,
Palicourea_winkleri,2.371067862,3.499687083,2.465382851,2.255272505,552,
Palicourea_winkleri,2.359835482,3.610873,2.45331834,2.240549248,833,
Palicourea_winkleri,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_winkleri,2.378397901,3.345373731,2.488550717,2.235528447,500,
Palicourea_callithrix,2.421603927,3.519827994,2.509202522,2.344392274,23,
Palicourea_callithrix,2.403120521,3.505285674,2.503790683,2.298853076,97,
Palicourea_callithrix,2.404833717,3.561935763,2.503790683,2.305351369,82,
Palicourea_callithrix,2.419955748,3.341632336,2.51054501,2.336459734,22,
Palicourea_callithrix,2.385606274,3.389520466,2.491361694,2.278753601,266,
Palicourea_callithrix,2.385606274,3.389520466,2.491361694,2.278753601,266,
Palicourea_callithrix,2.392696953,3.361916619,2.499687083,2.290034611,316,
Palicourea_callithrix,2.416640507,3.420615771,2.503790683,2.336459734,43,
Palicourea_callithrix,2.416640507,3.420615771,2.503790683,2.336459734,43,
Palicourea_callithrix,2.403120521,3.360593414,2.507855872,2.303196057,199,
Palicourea_callithrix,2.404833717,3.439016728,2.496929648,2.315970345,121,
Palicourea_callithrix,2.403120521,3.360593414,2.507855872,2.303196057,199,
Palicourea_callithrix,2.404833717,3.359266165,2.509202522,2.307496038,195,
Palicourea_callithrix,2.404833717,3.3872118,2.503790683,2.318063335,268,
Palicourea_callithrix,2.414973348,3.304705898,2.51851394,2.322219295,288,
Palicourea_callithrix,2.397940009,3.372175286,2.503790683,2.292256071,210,
Palicourea_callithrix,2.426511261,3.447002898,2.51054501,2.324282455,169,
Palicourea_callithrix,2.411619706,3.378397901,2.506505032,2.326335861,201,
Palicourea_callithrix,2.411619706,3.378397901,2.506505032,2.326335861,201,
Palicourea_callithrix,2.385606274,3.389520466,2.491361694,2.278753601,266,
Palicourea_callithrix,2.367355921,3.240299582,2.499687083,2.120573931,286,
Palicourea_callithrix,2.396199347,3.431524584,2.491361694,2.307496038,210,
Palicourea_callithrix,2.421603927,3.250420002,2.514547753,2.324282455,268,
Palicourea_callithrix,2.421603927,3.250420002,2.514547753,2.324282455,268,
Palicourea_callithrix,2.42975228,3.34869419,2.51054501,2.336459734,51,
Palicourea_callithrix,2.378397901,3.634578023,2.469822016,2.267171728,574,
Palicourea_callithrix,2.401400541,3.394626764,2.509202522,2.28780173,169,
Palicourea_callithrix,2.342422681,3.229937686,2.484299839,2.071882007,557,
Palicourea_callithrix,2.404833717,3.577721525,2.499687083,2.315970345,117,
Palicourea_callithrix,2.40654018,3.555698895,2.507855872,2.303196057,76,
Palicourea_callithrix,2.380211242,3.39252109,2.487138375,2.281033367,339,
Palicourea_callithrix,2.389166084,3.390935107,2.492760389,2.292256071,246,
Palicourea_callithrix,2.396199347,3.563362409,2.495544338,2.29666519,174,
Palicourea_callithrix,2.396199347,3.563362409,2.495544338,2.29666519,174,
Palicourea_callithrix,2.401400541,3.372359583,2.505149978,2.303196057,183,
Palicourea_callithrix,2.396199347,3.386498966,2.498310554,2.301029996,180,
Palicourea_callithrix,2.401400541,3.516931809,2.491361694,2.298853076,242,
Palicourea_callithrix,2.401400541,3.516931809,2.491361694,2.298853076,242,
Palicourea_callithrix,2.403120521,3.475671188,2.494154594,2.29666519,281,
Palicourea_callithrix,2.390935107,3.384174139,2.494154594,2.283301229,226,
Palicourea_callithrix,2.390935107,3.384174139,2.494154594,2.283301229,226,
Palicourea_callithrix,2.399673721,3.374931554,2.503790683,2.301029996,170,
Palicourea_callithrix,2.409933123,3.396548038,2.506505032,2.322219295,182,
Palicourea_callithrix,2.409933123,3.511080846,2.515873844,2.294466226,53,
Palicourea_callithrix,2.409933123,3.511080846,2.515873844,2.294466226,53,
Palicourea_callithrix,2.418301291,3.451479405,2.494154594,2.334453751,18,
Palicourea_callithrix,2.416640507,3.370883017,2.503790683,2.33243846,101,
Palicourea_callithrix,2.424881637,3.370142847,2.521138084,2.340444115,130,
Palicourea_callithrix,2.396199347,3.421768401,2.496929648,2.29666519,183,
Palicourea_callithrix,2.397940009,3.452553063,2.498310554,2.294466226,157,
Palicourea_callithrix,2.40654018,3.331224781,2.549003262,2.181843588,321,
Palicourea_callithrix,2.428134794,3.375663614,2.511883361,2.334453751,89,
Palicourea_callithrix,2.421603927,3.349471799,2.511883361,2.338456494,22,
Palicourea_deflexa,2.409933123,3.48029446,2.496929648,2.31386722,233,
Palicourea_deflexa,2.409933123,3.48029446,2.496929648,2.31386722,233,
Palicourea_deflexa,2.382017043,3.256958153,2.475671188,2.250420002,638,
Palicourea_deflexa,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_deflexa,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_deflexa,2.36361198,3.390758529,2.51054501,2.155336037,504,
Palicourea_deflexa,2.40654018,3.412796429,2.503790683,2.271841607,87,
Palicourea_deflexa,2.340444115,3.365862215,2.434568904,2.235528447,893,
Palicourea_deflexa,2.380211242,3.08278537,2.495544338,2.225309282,56,
Palicourea_deflexa,2.324282455,3.226342087,2.46686762,2.096910013,389,
Palicourea_deflexa,2.31386722,3.204391332,2.442479769,2.064457989,1124,
Palicourea_deflexa,2.374748346,3.217483944,2.478566496,2.247973266,1003,
Palicourea_deflexa,2.328379603,3.10002573,2.474216264,2.075546961,681,
Palicourea_deflexa,2.324282455,3.257678575,2.465382851,2.113943352,35,
Palicourea_deflexa,2.372912003,3.297760511,2.456366033,2.271841607,165,
Palicourea_deflexa,2.411619706,3.316599302,2.545307116,2.212187604,279,
Palicourea_deflexa,2.340444115,3.107888025,2.46686762,2.161368002,255,
Palicourea_deflexa,2.397940009,3.526339277,2.498310554,2.29666519,148,
Palicourea_deflexa,2.392696953,3.416640507,2.481442629,2.305351369,482,
Palicourea_deflexa,2.392696953,3.416640507,2.481442629,2.305351369,482,
Palicourea_deflexa,2.421603927,3.588495801,2.5289167,2.298853076,25,
Palicourea_deflexa,2.403120521,3.383456297,2.488550717,2.278753601,144,
Palicourea_deflexa,2.352182518,3.144574208,2.469822016,2.190331698,130,
Palicourea_deflexa,2.356025857,3.15075644,2.489958479,2.149219113,136,
Palicourea_deflexa,2.45331834,3.443732241,2.537819095,2.357934847,64,
Palicourea_deflexa,2.350248018,3.261976191,2.440909082,2.240549248,1150,
Palicourea_deflexa,2.361727836,3.306425028,2.463892989,2.212187604,546,
Palicourea_deflexa,2.361727836,3.306425028,2.463892989,2.212187604,546,
Palicourea_deflexa,2.361727836,3.306425028,2.463892989,2.212187604,546,
Palicourea_deflexa,2.328379603,3.471731651,2.434568904,2.170261715,610,
Palicourea_deflexa,2.356025857,3.15075644,2.489958479,2.149219113,136,
Palicourea_deflexa,2.451786436,3.455606113,2.53529412,2.357934847,78,
Palicourea_deflexa,2.44870632,3.454387467,2.532754379,2.354108439,97,
Palicourea_deflexa,2.45331834,3.443732241,2.537819095,2.357934847,64,
Palicourea_deflexa,2.45331834,3.443732241,2.537819095,2.357934847,64,
Palicourea_deflexa,2.424881637,3.36398783,2.499687083,2.348304863,66,
Palicourea_deflexa,2.442479769,3.480438147,2.545307116,2.350248018,94,
Palicourea_deflexa,2.408239965,3.44684771,2.514547753,2.294466226,207,
Palicourea_deflexa,2.409933123,3.494988974,2.509202522,2.305351369,392,
Palicourea_deflexa,2.361727836,3.306425028,2.463892989,2.212187604,546,
Palicourea_deflexa,2.397940009,3.526339277,2.498310554,2.29666519,148,
Palicourea_deflexa,2.230448921,3.45484486,2.346352974,2.079181246,2105,
Palicourea_deflexa,2.255272505,3.195622944,2.411619706,1.939519253,1085,
Palicourea_deflexa,2.385606274,3.567614443,2.491361694,2.269512944,461,
Palicourea_deflexa,2.315970345,3.315130317,2.46686762,2.089905111,87,
Palicourea_deflexa,2.421603927,3.370142847,2.501059262,2.340444115,89,
Palicourea_deflexa,2.423245874,3.39707055,2.496929648,2.350248018,56,
Palicourea_deflexa,2.423245874,3.39707055,2.496929648,2.350248018,56,
Palicourea_deflexa,2.416640507,3.456214155,2.492760389,2.336459734,93,
Palicourea_deflexa,2.357934847,3.494015375,2.485721426,2.201397124,768,
Palicourea_deflexa,2.421603927,3.514946005,2.51054501,2.344392274,26,
Palicourea_deflexa,2.328379603,3.471731651,2.434568904,2.170261715,610,
Palicourea_deflexa,2.292256071,3.147676324,2.440909082,1.973127854,876,
Palicourea_deflexa,2.322219295,3.089198367,2.46834733,2.029383778,638,
Palicourea_deflexa,2.328379603,3.075181855,2.475671188,2.041392685,577,
Palicourea_deflexa,2.418301291,3.680063427,2.50242712,2.326335861,19,
Palicourea_deflexa,2.326335861,3.155639634,2.46686762,2.056904851,704,
Palicourea_deflexa,2.326335861,3.155639634,2.46686762,2.056904851,704,
Palicourea_deflexa,2.440909082,3.467608106,2.541579244,2.348304863,105,
Palicourea_deflexa,2.361727836,3.306425028,2.463892989,2.212187604,546,
Palicourea_deflexa,2.309630167,3.196452542,2.471291711,2.068185862,59,
Palicourea_deflexa,2.36361198,3.071513805,2.501059262,2.117271296,364,
Palicourea_deflexa,2.385606274,3.434888121,2.474216264,2.283301229,803,
Palicourea_deflexa,2.36361198,3.529173603,2.457881897,2.245512668,696,
Palicourea_deflexa,2.376576957,3.067070856,2.492760389,2.23299611,193,
Palicourea_deflexa,2.369215857,3.387033701,2.482873584,2.222716471,425,
Palicourea_deflexa,2.421603927,3.370142847,2.501059262,2.340444115,89,
Palicourea_deflexa,2.423245874,3.39707055,2.496929648,2.350248018,56,
Palicourea_deflexa,2.390935107,3.638888425,2.498310554,2.283301229,579,
Palicourea_deflexa,2.374748346,3.55278985,2.488550717,2.255272505,866,
Palicourea_deflexa,2.423245874,3.39707055,2.496929648,2.350248018,56,
